scheduled_arrival_utc,scheduled_arrival_frankfurt,flight_number,from_airport_name,airline,aircraft_model
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,LH 815,Goteborg,Lufthansa,Airbus A320
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,FI 7010,Istanbul,Icelandair,Airbus A330-300
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,UA 9113,Goteborg,United,Airbus A320
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,TK 1591,Istanbul,Turkish,Airbus A330-300
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,UA 6900,Istanbul,United,Airbus A330-300
2025-10-06 11:40:00+00:00,2025-10-06 13:40:00+02:00,SN 7074,Goteborg,Brussels,Airbus A320
2025-10-06 11:45:00+00:00,2025-10-06 13:45:00+02:00,DE 143,Antalya,Condor,Airbus A321
2025-10-06 11:45:00+00:00,2025-10-06 13:45:00+02:00,AC 9393,Athens,Air Canada,Airbus A321
2025-10-06 11:45:00+00:00,2025-10-06 13:45:00+02:00,LH 1279,Athens,Lufthansa,Airbus A321
2025-10-06 11:45:00+00:00,2025-10-06 13:45:00+02:00,A3 1836,Athens,Aegean,Airbus A321
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,X3 119,Dalaman,TUIfly,Boeing 737
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,AC 9501,Copenhagen,Air Canada,Airbus A319
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,UA 9467,Copenhagen,United,Airbus A319
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,LH 827,Copenhagen,Lufthansa,Airbus A319
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,LH 323,Palermo,Lufthansa,Airbus A321 (Sharklets)
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,AC 9559,Palermo,Air Canada,Airbus A321 (Sharklets)
2025-10-06 11:50:00+00:00,2025-10-06 13:50:00+02:00,DE 2117,Cancún,Condor,Airbus A330
2025-10-06 11:55:00+00:00,2025-10-06 13:55:00+02:00,XQ 970,İzmir,Sun Express,Boeing 737-800
2025-10-06 11:55:00+00:00,2025-10-06 13:55:00+02:00,LH 9417,İzmir,Lufthansa,Boeing 737-800
2025-10-06 11:55:00+00:00,2025-10-06 13:55:00+02:00,LX 1072,Zurich,SWISS,E295
2025-10-06 11:55:00+00:00,2025-10-06 13:55:00+02:00,LH 5739,Zurich,Lufthansa,E295
2025-10-06 11:55:00+00:00,2025-10-06 13:55:00+02:00,AZ 3860,Zurich,ITA,E295
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,LH 273,Milan,Lufthansa,Airbus A319
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,EN 273,Milan,Air Dolomiti,Airbus A319
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,AC 9500,Milan,Air Canada,Airbus A319
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,AZ 7312,Milan,ITA,Airbus A319
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,UA 9572,Milan,United,Airbus A319
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,OS 7366,Manchester,Austrian,Airbus A321
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,AI 8545,Manchester,Air India,Airbus A321
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,WY 5262,Manchester,Oman Air,Airbus A321
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,LH 943,Manchester,Lufthansa,Airbus A321
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,UA 9549,Manchester,United,Airbus A321
2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+02:00,NH 5866,Manchester,ANA,Airbus A321
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,BA 904,London,British,Airbus A319
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,QR 5875,London,Qatar,Airbus A319
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,AA 7237,London,American,Airbus A319
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,UA 8835,Chicago,United,Airbus A340
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,JL 7871,London,JL,Airbus A319
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,LH 433,Chicago,Lufthansa,Airbus A340
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,LH 905,London,Lufthansa,Airbus A321 (Sharklets)
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,UA 8736,London,United,Airbus A321 (Sharklets)
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,X3 4203,Heraklion,TUIfly,Boeing 737-800
2025-10-06 12:05:00+00:00,2025-10-06 14:05:00+02:00,AC 9694,Chicago,Air Canada,Airbus A340
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,UA 7719,Cairo,United,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,MS 785,Cairo,EgyptAir,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,SM 8785,Cairo,Air Cairo,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,AC 2847,Cairo,Air Canada,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,TP 7018,Cairo,TAP Air Portugal,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,LH 7175,Cairo,Lufthansa,Boeing 737-800
2025-10-06 12:10:00+00:00,2025-10-06 14:10:00+02:00,DE 1553,Jerez de la Forntera,Condor,Airbus A320
2025-10-06 12:15:00+00:00,2025-10-06 14:15:00+02:00,LH 4437,Bodrum,Lufthansa,Airbus A320
2025-10-06 12:15:00+00:00,2025-10-06 14:15:00+02:00,CA 957,Beijing,Air China,Boeing 777-300ER
2025-10-06 12:15:00+00:00,2025-10-06 14:15:00+02:00,4Y 1603,Bodrum,Eurowings Discover,Airbus A320
2025-10-06 12:15:00+00:00,2025-10-06 14:15:00+02:00,SM 2944,Hurghada,Air Cairo,Airbus A320 NEO
2025-10-06 12:15:00+00:00,2025-10-06 14:15:00+02:00,LH 7091,Beijing,Lufthansa,Boeing 777-300ER
2025-10-06 12:25:00+00:00,2025-10-06 14:25:00+02:00,UA 9213,Sarajevo,United,Airbus A320 (Sharklets)
2025-10-06 12:25:00+00:00,2025-10-06 14:25:00+02:00,LH 1545,Sarajevo,Lufthansa,Airbus A320 (Sharklets)
2025-10-06 12:30:00+00:00,2025-10-06 14:30:00+02:00,H4 401,Chisinau,HiSky,Airbus A320 (sharklets)
2025-10-06 12:30:00+00:00,2025-10-06 14:30:00+02:00,H7 401,Chisinau,HiSky,Airbus A320 (sharklets)
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,QR 67,Doha,Qatar,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,IB 6381,Doha,Iberia,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,MH 9223,Doha,Malaysia,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,FB 1918,Doha,Bulgaria Air,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,VA 6027,Doha,Virgin Australia,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,WY 6293,Doha,Oman Air,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,WB 1708,Doha,RwandAir,Boeing 787-9
2025-10-06 12:35:00+00:00,2025-10-06 14:35:00+02:00,UL 3567,Doha,SriLankan,Boeing 787-9
2025-10-06 12:40:00+00:00,2025-10-06 14:40:00+02:00,LH 1055,Nantes,Lufthansa,Bombardier CRJX
2025-10-06 12:40:00+00:00,2025-10-06 14:40:00+02:00,SK 675,Copenhagen,SAS,Boeing 737-800
2025-10-06 12:40:00+00:00,2025-10-06 14:40:00+02:00,EY 3944,Copenhagen,Etihad,Boeing 737-800
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,SN 7126,Kraków,Brussels,Airbus A320
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,LH 1365,Kraków,Lufthansa,Airbus A320
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,LO 4921,Kraków,LOT - Polish,Airbus A320
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,OS 7322,Mexico City,Austrian,Boeing 747-200
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,LH 499,Mexico City,Lufthansa,Boeing 747-200
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,LX 4019,Mexico City,SWISS,Boeing 747-200
2025-10-06 12:45:00+00:00,2025-10-06 14:45:00+02:00,SV 179,Riyadh,Saudi Arabian,Airbus A320
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,TP 8725,Vienna,TAP Air Portugal,Airbus A320
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,OS 211,Vienna,Austrian,Airbus A320
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,LH 6417,Vienna,Lufthansa,Airbus A320
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,AC 6219,Vienna,Air Canada,Airbus A320
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,A3 1495,Vilnius,Aegean,Airbus A320 NEO
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,SN 7092,Vilnius,Brussels,Airbus A320 NEO
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,AZ 4869,Vilnius,ITA,Airbus A320 NEO
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,LH 895,Vilnius,Lufthansa,Airbus A320 NEO
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,UA 9584,Vilnius,United,Airbus A320 NEO
2025-10-06 12:50:00+00:00,2025-10-06 14:50:00+02:00,AC 9572,Vilnius,Air Canada,Airbus A320 NEO
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,SN 7245,Los Angeles,Brussels,Airbus A340
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,NZ 4203,Los Angeles,Air New Zealand,Airbus A340
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,LH 451,Los Angeles,Lufthansa,Airbus A340
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,UA 8900,Los Angeles,United,Airbus A340
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,OS 7318,Los Angeles,Austrian,Airbus A340
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,LH 189,Berlin,Lufthansa,Airbus A320 (Sharklets)
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,CA 6008,Berlin,Air China,Airbus A320 (Sharklets)
2025-10-06 12:55:00+00:00,2025-10-06 14:55:00+02:00,AC 9050,Berlin,Air Canada,Airbus A320 (Sharklets)
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,LH 1127,Barcelona,Lufthansa,Airbus A321
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,CA 6066,Barcelona,Air China,Airbus A321
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,AC 9576,Munich,Air Canada,Airbus A321
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,U2 2992,Rome,easyJet,Airbus A319
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,CA 6022,Munich,Air China,Airbus A321
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,EC 2992,Rome,EasyJet Europe,Airbus A319
2025-10-06 13:00:00+00:00,2025-10-06 15:00:00+02:00,LH 109,Munich,Lufthansa,Airbus A321
2025-10-06 13:05:00+00:00,2025-10-06 15:05:00+02:00,RJ 125,Amman,Royal Jordanian,Airbus A320 NEO
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,AC 9150,Oslo,Air Canada,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,LH 21,Hamburg,Lufthansa,Airbus A319
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,AC 9045,Hamburg,Air Canada,Airbus A319
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,CA 6182,Hamburg,Air China,Airbus A319
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,LH 861,Oslo,Lufthansa,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,WY 5275,Oslo,Oman Air,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,LH 873,Bergen,Lufthansa,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,UA 9145,Oslo,United,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,AZ 4707,Bergen,ITA,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,AC 9675,Bergen,Air Canada,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,UA 9130,Bergen,United,Airbus A320
2025-10-06 13:10:00+00:00,2025-10-06 15:10:00+02:00,A3 1483,Oslo,Aegean,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 9407,San Francisco,Lufthansa,Boeing 777
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AC 5032,San Francisco,Air Canada,Boeing 777
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 4309,Ibiza Town,Lufthansa,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,UA 926,San Francisco,United,Boeing 777
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,4Y 531,Ibiza Town,Eurowings Discover,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 1323,Tunis,Lufthansa,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AZ 4857,Stavanger,ITA,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AC 9691,Stavanger,Air Canada,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AC 9534,Tunis,Air Canada,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,NZ 9802,San Francisco,Air New Zealand,Boeing 777
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 869,Stavanger,Lufthansa,Airbus A320
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 6913,Bâle/Mulhouse,Lufthansa,Embraer 190
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 1205,Bazel,Lufthansa,Bombardier CRJ900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 1105,Salzburg,Lufthansa,Canadair CRJ 900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,EN 8109,Bâle/Mulhouse,Air Dolomiti,Embraer 190
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,UA 9049,Helsinki,United,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,OS 7434,Helsinki,Austrian,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AC 9252,Helsinki,Air Canada,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,LH 849,Helsinki,Lufthansa,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,SN 7102,Helsinki,Brussels,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,A3 1467,Helsinki,Aegean,Airbus A321
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,TG 7829,Salzburg,Thai  International,Canadair CRJ 900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,OS 7251,Salzburg,Austrian,Canadair CRJ 900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,NH 7937,Salzburg,ANA,Canadair CRJ 900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,AC 9527,Salzburg,Air Canada,Canadair CRJ 900
2025-10-06 13:15:00+00:00,2025-10-06 15:15:00+02:00,CA 6096,Helsinki,Air China,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AI 8669,Riga,Air India,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AZ 7414,Firenze,ITA,Embraer 190
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,CA 6476,Firenze,Air China,Embraer 190
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,NH 6057,Riga,ANA,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AC 9365,Riga,Air Canada,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AC 9303,Rome,Air Canada,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,A3 1489,Riga,Aegean,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 233,Rome,Lufthansa,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AZ 7286,Rome,ITA,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,WY 5334,Rome,Oman Air,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AC 7377,Firenze,Air Canada,Embraer 190
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,UA 8925,Rome,United,Airbus A321
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 891,Riga,Lufthansa,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,EN 8857,Firenze,Air Dolomiti,Embraer 190
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AZ 4845,Riga,ITA,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,UA 9343,Madrid,United,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 5687,Firenze,Lufthansa,Embraer 190
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,WY 5296,Dublin,Oman Air,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,OS 7474,Dublin,Austrian,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 979,Dublin,Lufthansa,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AZ 4741,Dublin,ITA,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AI 8887,Dublin,Air India,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,SQ 2159,Dublin,Singapore,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 1461,Ljubljana,Lufthansa,Bombardier CRJX
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,TP 7541,Sofia,TAP Air Portugal,Airbus A319
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,UA 9125,Sofia,United,Airbus A319
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,NH 7889,Sofia,ANA,Airbus A319
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,AC 9520,Sofia,Air Canada,Airbus A319
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,NH 5457,Dublin,ANA,Airbus A320
2025-10-06 13:20:00+00:00,2025-10-06 15:20:00+02:00,LH 1427,Sofia,Lufthansa,Airbus A319
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,SN 7184,Nápoli,Brussels,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,AZ 7324,Nápoli,ITA,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,AC 9579,Nápoli,Air Canada,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LX 3809,Nápoli,SWISS,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,UA 8731,Nápoli,United,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,NH 5878,Nápoli,ANA,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LH 5643,Luxembourg,Lufthansa,Embraer 190
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,EN 8753,Luxembourg,Air Dolomiti,Embraer 190
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,TG 7817,Nápoli,Thai  International,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LH 335,Nápoli,Lufthansa,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,SQ 2199,Luqa,Singapore,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,A3 1405,Stockholm,Aegean,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,KM 2302,Luqa,KM Malta,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LH 1311,Luqa,Lufthansa,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,UA 9129,Luqa,United,Airbus A321
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LH 803,Stockholm,Lufthansa,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,AC 9154,Stockholm,Air Canada,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,SN 7021,Stockholm,Brussels,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,LG 1400,Stockholm,Luxair,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,WY 5293,Stockholm,Oman Air,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,UA 9017,Stockholm,United,Airbus A320 (Sharklets)
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,AC 7378,Luxembourg,Air Canada,Embraer 190
2025-10-06 13:25:00+00:00,2025-10-06 15:25:00+02:00,AC 9504,Luqa,Air Canada,Airbus A321
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,AC 9159,Seville,Air Canada,Airbus A321
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,LH 4303,Palma De Mallorca,Lufthansa,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,LH 1141,Seville,Lufthansa,Airbus A321
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,NH 7945,Bucharest,ANA,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,4Y 513,Palma De Mallorca,Eurowings Discover,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,AC 9163,Bucharest,Air Canada,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,LH 1419,Bucharest,Lufthansa,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,UA 9167,Bucharest,United,Airbus A320
2025-10-06 13:30:00+00:00,2025-10-06 15:30:00+02:00,TP 7555,Bucharest,TAP Air Portugal,Airbus A320
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,A3 3420,Rodes Island,Aegean,Airbus A320
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,4Y 1201,Rodes Island,Eurowings Discover,Airbus A320
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,LH 4417,Rodes Island,Lufthansa,Airbus A320
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,AC 6327,Brussels,Air Canada,Airbus A319
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,SN 2613,Brussels,Brussels,Airbus A319
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,LH 5573,Brussels,Lufthansa,Airbus A319
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,UA 9933,Brussels,United,Airbus A319
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,AC 6804,Geneva,Air Canada,BCS1
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,LH 5759,Geneva,Lufthansa,BCS1
2025-10-06 13:35:00+00:00,2025-10-06 15:35:00+02:00,LX 1094,Geneva,SWISS,BCS1
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AC 7369,Torino,Air Canada,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LH 9523,Torino,Lufthansa,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,NH 6877,Torino,ANA,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,CA 6472,Torino,Air China,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AZ 7460,Torino,ITA,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,UA 9452,Valencia,United,Airbus A321
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AC 9628,Valencia,Air Canada,Airbus A321
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LH 1161,Valencia,Lufthansa,Airbus A321
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,EN 8845,Torino,Air Dolomiti,Embraer 190
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,TG 7833,Valencia,Thai  International,Airbus A321
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LX 3604,Zurich,SWISS,Bombardier CRJX
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,UA 8997,Bremen,United,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AC 9025,Zurich,Air Canada,Bombardier CRJX
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LH 1191,Zurich,Lufthansa,Bombardier CRJX
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,CA 6204,Bremen,Air China,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AI 8855,Bremen,Air India,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LH 357,Bremen,Lufthansa,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LG 1444,Bremen,Luxair,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,NH 5860,Valencia,ANA,Airbus A321
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AC 9138,Bremen,Air Canada,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,AZ 4711,Bremen,ITA,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,LH 1559,Chisinau,Lufthansa,Airbus A319
2025-10-06 13:40:00+00:00,2025-10-06 15:40:00+02:00,CA 6234,Zurich,Air China,Bombardier CRJX
